référence,prix
46414212,24.83
15705120,17.92
68030007,0.33
36085516,22.31
23046675,15.05
69638127,7.98
5119623,11.48
36445185,9.94
36077197,8.69
21664718,31.48
75161183,18.92
27402145,37.95
86827882,31.05
31270212,100.64
25320836,11.55
21809215,28.97
22428331,0.4
20353713,40.66
82687925,37.35
69939376,46.8
73640795,16.75
72966655,6.0
40835419,24.92
43082239,8.55
79339080,24.28
4569905,41.86
62460785,23.86
28342117,8.46
38103750,49.04
29869846,18.65
6593197,12.33
66645513,26.65
6757495,47.84
12179608,0.9
46918045,42.4
55733715,1.3
92835708,9.31
92117377,21.3
14394084,11.74
1587636,35.52
81698825,19.24
12216627,30.74
93609985,6.15
77458723,3.34
42682073,5.57
53351485,11.08
82856696,0.59
73471809,31.51
39037840,42.5
70772797,20.28
75824492,19.77
46237429,4.51
89369954,4.45
37991466,155.48
63122642,22.02
60892219,16.8
84361665,45.11
70647318,7.83
28233538,21.85
40561560,24.84
20591584,23.06
3680129,25.52
15573983,10.39
98357434,12.28
66037114,21.84
47847370,25.99
99731635,17.1
19801394,24.23
78133151,11.46
75146829,30.73
98853160,13.72
28974061,27.51
11123918,3.48
27625502,33.29
68957541,18.13
71977613,20.21
10391710,1.5
94666302,2.96
29680850,15.63
8891999,46.88
3165801,25.16
22464663,15.81
83484388,31.93
78167986,0.64
49071696,22.07
31866845,35.39
3243598,27.05
66803693,8.16
52721126,28.74
29941791,25.66
51115323,10.72
19387165,16.84
79783855,24.29
62895637,10.93
79491588,19.91
23992873,44.1
39768684,40.14
2830101,16.46
23288242,9.79
38442416,11.29
84312875,28.86
10163349,3.78
31216072,30.01
24944174,23.0
62988360,9.45
38776825,25.45
68286687,1.73
91361567,8.73
69099624,123.28
34695513,18.05
672899,44.49
21725022,50.09
20923053,47.47
48584123,8.78
88128430,3.88
70922156,48.3
85909321,0.93
24602298,8.06
77860302,45.37
29858835,1.47
11329160,25.61
4123539,2.85
90579585,35.76
31621711,8.1
13453911,16.98
27961527,25.12
77370567,38.48
61400623,25.96
1534454,5.82
20161431,6.9
54878677,16.03
5498419,43.01
11386827,18.57
35077188,22.17
22464956,20.89
9667819,8.78
93994486,23.03
55649591,28.16
56726054,7.8
42426683,33.43
99575128,32.95
86780651,32.59
65181303,31.74
15554457,36.0
18731198,48.96
20977671,6.48
90148208,38.75
59550541,10.84
35252647,25.26
41247200,21.27
46415872,22.98
769553,36.42
32291073,12.87
72472293,27.26
87994697,16.54
19892185,2.11
37305990,37.88
15834767,38.86
6676898,47.49
73454739,40.45
55872429,45.65
18281476,3.8
9161855,14.09
47262917,49.01
801838,38.56
76152341,25.66
1677034,2.65
44635174,5.07
86423492,23.22
5529838,31.34
60759852,17.49
25170085,9.1
81207965,23.31
76377982,24.5
82566379,12.7
67670128,12.97
33934716,18.2
16875538,29.42
84121917,50.79
14360201,13.83
18170960,7.57
3982838,14.97
22602517,2.09
17635400,13.11
57896326,4.1
18895063,25.97
39790498,11.12
49808969,12.49
95393298,4.35
56077366,28.32
62023110,44.0
72399380,42.32
40100273,22.01
15910224,36.14
58789360,12.98
61466454,30.27
5876886,32.54
90508659,21.53
76377881,12.5
85769276,21.55
18323672,45.94
49360180,29.43
33593729,42.91
26366916,29.89
10459510,26.41
26564797,5.06
73500934,44.86
14662267,12.72
4903283,10.36
26088457,45.18
8349639,23.77
60436074,48.51
80427397,30.79
93025681,1.67
32581454,42.31
84110480,16.15
34464413,21.15
2902670,30.89
84695404,23.34
43655910,41.69
68935054,13.23
67318726,19.12
66919600,19.78
11923437,50.98
10854379,4.29
170199,9.94
86702011,30.81
52009961,32.16
45751124,17.45
23418336,42.68
8912553,19.57
91703296,11.09
8293802,27.25
36939,14.74
83442931,30.63
30588235,25.33
50179405,22.7
91474100,11.47
82624093,12.29
22585072,1.0
13494698,3.92
91435394,38.9
18414835,17.8
48017610,176.4
42360055,1.35
30099254,37.06
57978492,14.35
62100733,38.57
52493830,34.85
61882569,11.28
98026008,47.74
54051792,23.19
39451480,8.84
58548064,1.56
35638595,39.61
15142112,43.02
45193270,50.78
35762971,17.64
52607295,0.76
92025587,49.96
17801964,202.36
89069036,9.73
42971605,49.36
45780114,3.7
17156590,18.16
71837255,7.51
98991786,29.9
35518044,38.21
68974305,32.59
84304119,46.61
56125423,19.1
82977330,10.57
208070,3.02
64178137,11.27
22591227,30.94
18454330,14.53
30382896,27.65
53559434,49.72
62403134,43.71
33043438,41.91
53365821,36.52
68862247,20.34
1619189,13.82
26995999,29.55
74415188,14.21
43257870,62.96
17402798,6.45
15268611,28.07
73615872,48.56
44208090,134.24
25744145,12.31
32705433,21.86
50790732,17.28
5199783,1.42
9215998,40.87
37668328,27.79
72385866,34.45
97894198,31.58
8383700,21.89
77115126,16.67
36390277,5.31
43139785,8.57
96591715,46.54
22542321,7.33
4780319,46.96
51470939,29.46
13923188,5.74
77531132,1.84
18810291,9.4
8475635,12.58
80267199,35.76
90383985,37.55
8164088,13.12
99884021,5.93
41066146,41.66
38847254,30.09
28827049,37.82
73100808,72.52
22068229,37.17
22596312,5.06
61032404,3.47
46352155,9.99
66388788,179.4
11564044,26.88
56588603,10.42
89147087,18.01
29737168,21.57
4248304,9.46
82994168,26.92
17196415,45.36
93527502,24.63
66705077,36.59
4941034,6.44
14115285,14.47
80849575,27.36
36940965,28.24
87838515,16.28
3353023,11.82
54054579,12.34
29842804,28.78
27981832,4.46
3827294,11.69
65238760,19.08
97940619,0.0
31708840,22.49
67489154,4.89
95212531,22.29
35614789,3.84
83710834,17.54
99093803,13.32
25577491,17.77
91342852,41.28
7082890,21.55
19348225,36.7
18198112,36.06
7814671,21.22
59161828,22.45
35364661,16.71
16426133,32.68
51245524,31.47
67177011,9.78
22358643,43.83
82012936,37.13
58789442,4.86
58624339,6.99
56956949,0.82
6786078,7.32
46125422,10.6
31801418,37.8
64596417,25.47
52067555,13.63
64390926,1.79
11455536,50.93
22603923,2.13
13539886,26.23
15389905,40.87
21472344,26.16
50762837,25.03
7287940,32.76
58460057,8.09
56783513,1.53
70005709,47.17
84318361,43.96
33626759,28.05
8861283,41.07
75510586,23.9
4265361,6.33
37501102,21.33
13074515,2.15
73488646,10.08
45692329,15.47
11517794,41.0
20715609,24.11
81569325,17.51
63355338,22.16
13775747,50.67
86317926,28.94
82628725,20.75
15022836,138.04
62964478,12.21
78014949,35.42
25000170,10.54
14449930,2.79
76198480,35.84
11769459,30.96
32851942,6.33
51594515,7.61
85254360,11.37
83118374,47.09
76517171,11.85
70715974,8.02
89393722,32.57
74161193,26.7
7133570,18.73
49615821,3.19
10224270,9.89
40125475,32.74
13918406,19.56
11222909,37.66
25364842,45.28
80148026,11.01
69647745,7.53
25469163,12.4
63159663,13.04
83915437,17.87
67581459,17.55
51078241,44.66
3154052,24.7
14545305,13.55
92462945,39.94
16018721,18.42
18275413,2.79
81878688,41.64
52257490,50.42
27406319,26.6
48832065,44.42
74867529,43.44
58844227,41.24
77342541,24.58
33355352,0.42
91984651,40.26
930234,36.84
78301409,9.63
9587308,46.97
88224475,21.14
74542401,25.38
17713525,47.21
32573717,46.12
44834118,1.84
82420091,10.32
48936452,28.36
18333601,30.47
67441024,5.23
24415336,2.69
24979271,13.46
65448984,24.81
61332591,3.9
20738473,14.17
20599530,16.18
25085918,10.31
58325275,48.29
80657371,46.29
82356848,3.38
20434808,34.65
81247615,49.08
63483643,40.8
62416412,40.54
67034629,13.55
19550450,4.93
16327066,5.02
85298310,169.8
68035075,50.65
41984868,7.01
20645761,36.2
37657573,2.06
76331479,4.23
23656940,34.26
34446942,202.96
74763630,114.8
49813289,48.28
25294173,31.79
82972762,7.7
77198105,23.1
3437222,34.64
38740337,28.57
76455518,17.15
75580803,27.67
14707431,12.62
26134076,21.64
43515475,32.5
51624416,7.83
15572847,36.14
11569325,17.51
84632218,7.1
36829168,33.66
17400359,43.63
56530239,44.21
73109596,12.94
90571013,46.58
70051040,46.39
33008615,42.4
247028,12.16
50637686,4.47
66763715,28.47
75616606,47.84
73277207,30.69
8162411,23.66
92307897,29.96
17930370,28.48
71840129,14.27
33354046,44.64
93041461,49.25
80686577,32.34
54027129,13.04
1187715,40.77
73511552,21.21
18541472,42.63
29244092,28.71
87407902,32.2
74108398,14.14
41981048,30.09
2454574,1.06
79841027,10.07
76497206,1.6
13116096,47.01
46245674,35.99
40909365,2.96
71281931,9.0
77032321,3.01
68851102,38.52
50103565,38.11
86634662,28.99
80428721,12.82
27935439,16.69
166154,10.54
15037348,35.68
53522822,22.34
19857904,36.9
48698803,34.96
42933733,13.11
74350921,45.33
4415280,10.73
88296540,24.0
35197367,0.35
45124335,5.81
68483150,3.17
34441036,15.66
33774392,4.01
46362451,47.44
19342377,50.29
80462451,22.37
40182327,49.08
44787309,15.77
50233422,48.61
75346211,28.81
59340927,27.47
7199809,1.84
76536719,7.48
68802783,15.76
4050163,22.13
84521819,41.84
52179709,42.46
78894503,48.6
50281638,32.72
20170196,18.18
38164472,10.6
43972185,24.19
76866893,20.39
8680069,32.22
38979992,16.38
25389184,17.4
62169206,38.75
87540330,48.77
8257212,200.28
57375639,45.08
4860233,9.13
13063231,22.25
44452217,23.52
31372950,10.15
43994767,33.27
7503234,6.21
59601734,45.3
70864970,31.34
91110873,1.56
61746602,9.15
59928227,48.5
48948599,16.36
31871920,34.81
58183287,43.25
56850103,11.94
11271020,6.89
92517640,20.23
99014136,15.79
25955231,31.33
91947096,127.72
63082660,21.94
72795503,14.59
91661422,10.93
46213081,44.36
93953564,29.83
36240474,22.89
80145701,19.25
97823075,9.84
74144951,4.55
81715646,8.5
74446243,33.67
67642919,33.39
9986308,4.61
70923089,44.5
66742175,48.43
88686741,1.81
61968520,42.09
39952471,2.03
6858873,15.93
10903095,3.41
71236770,40.08
36979816,43.62
64297393,0.42
80330574,33.18
34723819,22.7
1046413,44.92
60401490,8.77
47186608,14.22
95050552,38.08
31840475,10.41
80455125,6.73
32369011,18.12
38273546,36.41
86913447,33.77
49790969,28.76
1408773,25.29
96023795,6.67
89464854,15.42
28666857,48.56
88137745,44.52
96067955,39.43
73843723,10.25
61749345,15.94
70659059,1.01
95134532,12.52
29796709,24.22
54439389,29.38
17995705,5.81
2410103,17.15
57843601,41.5
92558179,9.48
81894039,26.74
3473325,24.15
38320385,14.13
38553511,47.64
13845747,6.66
44627381,38.29
62577612,85.4
36773236,13.3
9320756,0.78
54411116,15.54
90709897,49.51
13988157,19.28
26622220,19.17
31595490,110.4
65795739,27.19
31313622,9.95
79945654,47.32
44618402,43.69
12529352,17.37
79738775,24.76
34002132,37.82
34377721,5.07
95751396,28.2
40990422,21.84
12376704,6.72
99300811,39.13
34863574,35.15
10111220,4.29
51975389,12.92
59222851,22.5
55508210,13.02
30108359,11.43
25566256,14.78
96718083,6.73
40307763,30.88
77660736,10.75
22716122,22.95
79481873,43.66
94708726,7.59
46888768,12.6
79867186,3.6
56767338,25.88
82990689,15.7
8749877,28.57
76507069,12.41
9085224,26.25
39236576,7.22
13977740,11.38
89718741,14.0
95404858,35.23
17913899,10.9
19328008,5.46
33299399,3.39
3717802,35.54
91167675,4.2
93427461,20.42
98694949,2.96
75087895,23.7
57446190,95.8
51208475,48.54
9195773,9.08
70131109,4.42
15447638,48.95
19458746,27.72
71169687,29.34
56462000,12.33
41442076,40.25
20718440,10.24
96533397,18.29
47969099,13.51
48494064,15.55
15537430,24.89
2897820,79.4
96054143,0.76
81231727,30.56
24308163,34.22
95975756,3.34
78078744,112.84
930681,2.11
56515397,41.16
85984004,17.06
14199508,30.35
43697006,6.79
81613055,19.49
84383226,113.64
29293818,27.14
62862676,13.96
15143383,46.62
2887437,6.73
65301824,12.14
81796194,162.92
50074200,33.0
35209428,2.57
62946626,7.72
43353290,39.11
52543906,5.54
43206399,3.93
49610745,43.87
14027882,0.57
19351836,54.87
90709071,4.59
86675223,27.27
94796886,39.42
98649326,47.74
71203974,47.82
92535672,28.2
69245837,6.13
56803379,26.26
33719776,23.77
85129139,29.63
8292344,5.9
56746934,13.9
61587599,47.03
93966075,8.54
91604521,33.72
49476281,0.86
90111466,29.21
61458249,31.1
89499761,49.12
66200363,44.49
68494379,49.53
26658933,14.45
38063826,190.96
3220490,1.45
48610457,13.72
83549813,35.22
67988915,0.42
95335887,50.37
60281990,34.06
49225311,11.45
3442137,8.24
65656564,4.51
27073416,9.75
53384676,38.19
57783757,39.42
96978063,12.51
66089302,2.53
86091788,16.36
22939951,23.39
93959800,43.99
57609313,20.33
86545495,28.13
387662,33.22
55908463,29.01
90889242,21.16
99695371,12.41
85530230,26.22
58094671,34.71
88187695,22.87
1642916,39.66
36350759,1.84
35941889,3.59
28777128,8.23
53664289,16.06
65361910,19.11
29600320,42.58
14643039,22.69
84421319,13.39
65592136,32.51
57944261,15.91
66139944,31.02
44262272,35.01
60917706,104.08
90086824,32.61
92426490,57.08
36120457,27.46
92367118,43.09
64555450,0.53
71099882,1.65
45206355,4.82
28111739,41.64
12889524,15.28
23511786,7.79
25128313,14.15
94537112,27.91
1622093,41.44
79845206,16.6
10304612,20.65
74263001,38.57
29463033,33.45
3081395,28.64
65261050,42.69
80097839,7.68
41898550,14.45
82340682,1.71
79038096,46.92
55258670,6.5
92349868,5.1
62172800,39.87
5365198,16.89
82655760,8.31
16651478,40.61
7197261,40.55
35219865,48.35
8265013,25.31
48722397,46.51
23924911,4.85
70816416,30.7
479810,22.35
30293207,2.23
40968053,5.96
35063487,47.12
28169092,2.62
24582611,26.5
62640854,41.33
94759244,34.62
62696424,2.77
95378786,29.51
10326070,47.2
24785209,32.31
29173683,13.12
33234051,48.89
4371191,11.88
80438040,112.92
94866196,49.1
90861933,17.19
12500689,23.9
38765893,35.05
54985290,50.6
12151900,10.89
4541523,14.78
64337866,15.31
4433674,9.38
7794442,43.96
653707,47.24
1623511,32.92
38628252,191.4
84160199,45.49
56139250,46.55
2776187,48.85
86315958,181.92
66167245,37.5
54300118,24.53
96531846,44.05
74598719,27.4
31811716,25.31
36127799,2.16
46632053,46.19
55417552,22.84
42328850,42.16
10190791,31.63
33664327,39.11
26881977,27.46
87613190,1.72
44556279,43.44
50886712,28.4
53845076,17.07
9372998,0.43
80350751,7.44
79815310,3.29
40790638,4.23
96458763,48.25
56603878,32.98
22939339,14.18
28045782,66.12
96694972,10.08
18874246,31.14
73195590,13.21
30992783,33.03
28719231,12.04
94297510,21.87
64145149,44.24
35357133,3.14
56835134,13.23
70426837,42.2
87985361,10.54
57091477,45.55
72553102,35.2
50595225,34.33
89558396,7.78
72032860,31.08
44935310,6.08
57919983,25.16
91385608,4.81
35749068,35.91
69046365,7.77
30005894,22.22
37512756,9.72
10932340,10.57
91298498,25.41
71008516,15.17
28652084,20.59
1272690,114.28
31010063,9.38
31173760,13.97
30101680,13.54
77533239,12.31
19379668,0.4
14018012,7.01
51623999,13.23
11295114,48.74
29119586,38.86
44963928,110.72
2591372,15.07
66297706,6.88
98473765,41.78
97866415,13.44
83388188,16.89
94968840,5.08
12375023,38.37
69312202,43.49
36306420,15.96
22850523,15.75
80629807,44.19
73495713,4.44
19724005,6.93
84684979,21.96
70830519,28.46
47473469,35.06
82562172,2.24
86758529,17.94
46160513,6.83
71702210,23.61
25702969,35.56
41783000,6.88
19938566,34.54
61719086,19.09
94172955,11.89
69174262,19.53
75109656,44.5
11250445,37.85
45343524,30.73
31930442,21.48
97565241,22.42
16304312,48.79
43235432,22.14
19772934,16.88
23101502,45.03
998662,14.53
29803168,25.85
88732633,7.6
51331521,16.28
73248517,40.01
39955155,31.58
2638020,0.06
9258735,39.78
6677276,10.63
96943197,20.09
75131491,0.27
1175949,45.1
44778091,43.77
28884898,2.63
22252538,6.27
15422144,25.86
8095418,36.46
50268617,16.45
92465136,75.52
47896170,2.71
15058703,49.52
56113090,20.02
31598973,13.4
64189416,47.04
14226505,39.75
26117552,36.14
10165640,6.98
70574522,4.44
32124840,50.93
26391371,50.77
72825634,8.33
3032021,9.72
57296066,3.55
50678142,41.12
56663498,8.24
18554657,39.86
62609723,41.6
19976785,23.94
13517561,36.23
86667586,9.63
29987176,22.81
57782961,41.51
46484317,27.89
95178269,30.06
6152950,47.97
46734786,60.53
63976717,0.86
397852,8.93
69867303,28.98
57209077,38.31
44215330,7.01
75202900,47.28
45160158,50.29
16015224,13.31
4073104,7.57
13587459,1.14
22790309,25.42
82839122,6.22
29376804,32.62
25051018,1.87
99264206,13.11
43343103,27.35
16068633,13.43
40872859,3.96
69741776,4.0
68184849,6.06
72710362,50.51
27670034,5.02
45656369,15.37
6027497,10.21
63500556,4.05
25046368,37.47
51279387,5.28
48659336,10.91
68548763,49.94
4222845,19.69
92562208,17.01
33032264,44.96
8275498,0.59
2716506,127.68
64278743,27.07
7145497,47.11
87996611,5.73
36585147,9.64
61356508,2.34
50287596,17.85
7683926,31.05
37778093,2.91
71239519,32.22
28722777,4.93
80439833,49.9
26987106,47.96
34257704,34.38
87753544,49.17
55384960,35.15
51668565,23.01
27099112,1.31
12794382,176.04
69449752,49.46
40924834,32.46
29680950,15.28
6066569,7.71
5039780,10.24
13006654,16.78
19535779,3.99
23357619,39.17
98352501,50.1
62781781,22.58
79332614,30.17
79833652,9.48
35776650,1.23
35631952,23.48
98985703,34.95
58142932,33.0
4187081,49.14
78221478,14.98
71945900,44.87
91961674,12.18
54870824,19.95
12907125,16.35
16828189,4.09
64210110,49.46
92090757,42.77
95296427,2.63
84057636,25.36
2038154,41.81
86381402,14.07
25511951,26.45
87500414,30.77
81204051,18.14
39095328,16.13
81175035,43.61
47396553,0.91
49852152,8.65
78986630,0.42
82819476,138.12
84176850,50.59
35970873,15.48
78285291,12.33
66363836,12.18
85622830,7.43
89801687,15.46
22469020,1.18
96832011,48.76
43663827,48.06
55031890,48.93
91383162,24.08
57134528,17.15
69506725,21.52
4217304,13.69
47260797,24.87
18895234,27.92
56435976,198.52
64943908,14.84
97537540,38.55
79934691,34.64
89226240,35.24
11337219,30.68
7086194,40.2
46016837,32.11
1440883,25.17
44719089,12.59
85324142,1.13
30830485,10.72
74499107,13.5
41740675,31.08
51615713,9.43
58283344,0.82
25643115,21.31
55344170,0.8
74660526,18.48
88069218,26.17
88890642,115.0
17672272,35.12
50157516,22.86
85395974,21.21
44573344,44.42
64395906,45.87
65693182,15.76
64083617,3.55
40789090,31.32
49537875,35.25
4100442,49.95
49800982,5.69
16571247,8.66
83970256,18.65
45376691,13.06
84218025,41.26
49069919,0.32
99100983,4.01
91218625,47.16
22132620,180.12
46727289,2.82
88021530,176.24
48200103,2.6
77176760,26.39
4648023,47.0
94312662,17.81
55467428,34.14
94036190,34.34
45800922,49.7
41508974,3.06
94692611,31.39
33423819,43.04
86788651,28.48
49908128,44.2
85387767,15.68
79758951,13.57
56012625,13.59
15930069,12.9
4565172,7.39
68627692,6.57
78156909,17.55
53517253,11.98
81871307,16.13
97772473,2.11
49500728,29.9
8183096,41.12
3674905,47.41
49941093,46.97
23111698,18.64
77999893,41.18
72978250,9.4
68026968,56.8
19603470,12.2
41836643,37.71
44516018,4.89
11437242,9.83
19587735,1.52
18514154,44.06
37635153,1.31
15228508,15.01
60812366,3.49
97234633,16.85
18712319,35.12
76602922,25.71
79677352,36.55
70560627,31.29
39652801,19.64
61166983,42.02
1145767,13.15
56996592,35.49
75618120,33.6
41481448,4.08
11868114,44.4
61730742,41.03
60682741,15.2
65006349,34.89
96780173,6.58
944219,25.67
42831810,44.01
9704194,13.52
98815527,18.32
46568978,6.15
9885270,36.89
53295934,29.69
40698506,38.38
1483853,13.83
4264891,19.37
59799229,3.08
59480256,27.1
42715613,15.84
15053285,32.65
83445617,20.05
91242140,39.34
34398709,26.32
78081599,6.01
29710271,28.65
7342083,4.58
96660119,16.39
52029861,10.73
57190319,1.15
1341778,13.54
63403829,45.48
43557895,0.77
27816181,43.05
42318538,50.05
90365571,23.98
74634771,33.74
38756344,50.74
48072356,16.64
78581496,5.35
64368228,3.55
90115168,6.44
96331837,2.25
70272703,38.7
7254928,30.8
98138671,8.11
48641018,27.62
57791065,17.63
84900809,2.19
22712448,10.64
21611818,46.71
17926079,0.72
21500622,168.44
15465328,14.48
68817335,16.78
40552838,27.13
16910352,38.96
34578909,19.7
13052183,4.0
2261424,6.61
28971567,20.85
63730288,34.08
69457089,48.97
10051292,18.41
3246299,2.77
78023736,30.23
38609385,19.18
25722328,1.11
34495057,44.74
9010384,39.0
19648968,10.08
38152110,49.88
87386233,46.27
88967528,36.28
25790039,24.42
53813382,12.05
97672532,36.56
90829457,36.13
27636515,31.39
10785828,15.82
9118817,8.12
73019543,29.3
68880218,46.59
78527145,43.02
80005337,7.59
20104295,17.3
79045571,28.18
20741453,0.13
26384250,3.48
99305305,20.69
55699660,45.45
88001987,11.54
15659800,1.85
61015724,16.1
86342188,10.92
64855628,3.62
17081358,11.01
62211767,10.53
77362849,45.84
15957265,18.95
15116329,10.84
72627035,45.2
17749564,0.37
10605808,49.3
50924497,37.98
36935842,9.32
78204928,44.27
67316485,47.4
44593152,21.57
44712035,39.3
10189888,33.76
84665489,1.73
69842334,20.26
14532964,21.19
30240242,1.2
31824951,13.08
20158085,43.28
19678474,45.81
98570120,45.33
37046764,40.51
83590370,31.37
78803000,6.07
18691525,6.79
3393545,43.4
99624914,19.92
76336617,8.13
